AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing,Status
700000003814,Derrybeg,Newry,54.1843225,-6.3564103,307351,327394,active
700000003815,Egyptian Arch,Newry,54.1857387,-6.3644245,306824,327540,active
700000003816,Camlough Road,Newry,54.1870572,-6.3733419,306238,327673,active
700000003817,Derrymore Road,Newry,54.1871886,-6.3777243,305952,327681,active
700000003818,High Street,Newry,54.1860854,-6.3837722,305560,327549,active
700000003819,St Pauls High School,Newry,54.1843141,-6.3926596,304984,327339,active
700000003820,Main Street,Newry,54.1807455,-6.4099309,303866,326916,active
700000003821,Kanes Corner,Newry,54.1766921,-6.41927,303266,326451,active
700000003822,Sturgan Brae,Newry,54.1694657,-6.4366905,302147,325622,active
700000003823,Aghmakane Road,Newry,54.165862,-6.4435255,301709,325211,active
700000003824,Calmor View,Newry,54.159906,-6.4536607,301062,324534,active
700000003825,Sacred Heart Church,Newry,54.155741,-6.457561,300817,324064,active
700000003826,Longfield Road,Newry,54.1458547,-6.4627108,300505,322957,active
700000003827,Maphoner Road,Newry,54.135405,-6.48537,299049,321762,active
700000003828,Murphys,Newry,54.12612949,-6.48415595,299153,320732,active
700000003829,Quinns,Newry,54.11983637,-6.48242796,299281,320034,active
700000003831,Mullaghbawn Bridge,Newry,54.1081589,-6.4780212,299595,318740,active
700000003832,Community Centre,Newry,54.1089929,-6.4792042,299515,318831,active
700000003833,Dunreavy Park,Newry,54.1124674,-6.4846247,299152,319210,active
700000003834,Back Road,Newry,54.119159,-6.495001,298458,319940,active
700000003835,Ballinasack Road,Newry,54.122087,-6.4975432,298285,320262,active
700000003836,Dalys,Newry,54.12564372,-6.49916438,298173,320657,active
700000003837,Tullymacreve Road,Newry,54.129219,-6.502474,297946,321049,active
700000003838,Aughanduff,Newry,54.1295981,-6.5142455,297175,321075,active
700000003839,Aughanduff Road,Newry,54.1261313,-6.51826,296921,320684,active
700000003841,Ummeracam Road,Newry,54.1139121,-6.5268967,296385,319312,active
700000003842,Silverbridge,Newry,54.101866,-6.527658,296363,317970,active
700000003845,Drummill Road,Newry,54.094423,-6.5528166,294734,317108,active
700000003846,Cregganduff Road,Newry,54.0931218,-6.5630629,294067,316950,active
700000003847,Creggan,Newry,54.0870084,-6.5747182,293318,316254,active
700000003848,Creamery Road,Newry,54.081292,-6.599818,291688,315585,active
700000003849,Crossmaglen Square,Newry,54.077196,-6.6072563,291210,315119,active
700000003850,Creamery Road,Newry,54.081296,-6.600251,291660,315584,active
700000003851,Cumiskeys,Newry,54.08515732,-6.58889253,292397,316030,active
700000003852,Creggan,Newry,54.0870108,-6.5749769,293301,316254,active
700000003853,Newry Road,Newry,54.091994,-6.568317,293726,316817,active
700000003854,Cregganduff Road,Newry,54.0932155,-6.5618182,294148,316962,active
700000003855,Drummill Road,Newry,54.0944953,-6.552907,294728,317116,active
700000003856,Fords Cross,Newry,54.0989067,-6.5387678,295643,317626,active
700000003857,Silverbridge Road,Newry,54.100395,-6.5341817,295940,317798,active
700000003860,Mccanns,Newry,54.11883916,-6.52433962,296543,319865,active
700000003861,Aughanduff Road,Newry,54.1261359,-6.5188311,296884,320684,active
700000003862,Aughanduff,Newry,54.1289961,-6.5146912,297148,321008,active
700000003863,Tullymacreve Road,Newry,54.129162,-6.50217,297966,321043,active
700000003864,Ballinasack Road,Newry,54.122305,-6.497523,298286,320287,active
700000003865,Back Road,Newry,54.119439,-6.495295,298438,319971,active
700000003866,Dunreavy Park,Newry,54.1126726,-6.4846938,299147,319233,active
700000003867,Community Centre,Newry,54.1092705,-6.4794365,299499,318861,active
700000003868,Mullaghbawn Bridge,Newry,54.1083008,-6.4775815,299623,318756,active
700000003869,Conway Park,Newry,54.1116726,-6.477779,299602,319131,active
700000003870,O'Hares,Newry,54.11557999,-6.47976957,299465,319564,active
700000003871,Strains,Newry,54.12417056,-6.48413569,299159,320514,active
700000003872,Mullaghans Road,Newry,54.1362182,-6.482155,299257,321857,active
700000003873,Longfield Road,Newry,54.144898,-6.464507,300390,322848,active
700000003874,Sacred Heart Church,Newry,54.15588,-6.457618,300813,324080,active
700000003875,Calmor View,Newry,54.1596645,-6.4542335,301025,324506,active
700000003876,Sturgan Brae,Newry,54.1695847,-6.4365976,302152,325635,active
700000003877,Kanes Corner,Newry,54.1765902,-6.4194004,303258,326440,active
700000003878,Main Street,Newry,54.1802581,-6.4117221,303750,326859,active
700000003880,Green Road,Newry,54.1854471,-6.3916532,305047,327467,active
700000003881,High Street,Newry,54.186228,-6.383343,305588,327566,active
700000003882,Camlough Road,Newry,54.1871685,-6.3732384,306245,327686,active
700000003883,Egyptian Arch,Newry,54.1857387,-6.3644245,306824,327540,active
700000003884,Newry Train Station (bus stop),Newry,54.1884732,-6.3623748,306951,327847,active
700000003885,Derrybeg,Newry,54.1844017,-6.3561786,307366,327404,active
700000003886,Camlough Road,Newry,54.18095336,-6.35077542,307730,327029,active
700000003887,Southern Regional College Newry West Campus,Newry,54.17668393,-6.34541633,308091,326562,active
700000003888,Francis Street,Newry,54.1733883,-6.3433298,308233,326197,active
700000003889,Daisy Hill Hospital,Newry,54.1788213,-6.3508707,307727,326791,active
700000003890,Hospital Road,Newry,54.1832528,-6.3560194,307379,327276,active
700000003891,Carnagat Park,Newry,54.1829709,-6.3577192,307269,327242,active
700000003892,Carnmore Drive,Newry,54.179233,-6.354398,307495,326831,active
700000003893,St Malachy's Primary School,Newry,54.1748781,-6.3564976,307370,326343,active
700000003894,Carnmore Drive,Newry,54.179356,-6.354352,307498,326845,active
700000003895,Laurel Hill,Newry,54.18024202,-6.35591964,307393,326941,active
700000003896,Mullagh Alainn,Newry,54.180832,-6.357069,307317,327005,active
700000003897,Carnagat Park,Newry,54.182375,-6.357747,307269,327176,active
700000003898,Daisy Hill Hospital,Newry,54.1806383,-6.3525276,307614,326990,active
700000003899,Monaghan Row,Newry,54.17821378,-6.3495213,307819,326726,active
700000003900,Monaghan Street,Newry,54.177076,-6.3425,308278,326609,active
700000003902,Clanrye Avenue,Newry,54.1793465,-6.3476428,307936,326854,active
700000003903,Jennings Park,Newry,54.1809915,-6.3485438,307873,327036,active
700000003904,Slieve Gullion Road,Newry,54.1823232,-6.3491478,307830,327183,active
700000003905,St Brigid's Church,Newry,54.1846383,-6.3495199,307800,327440,active
700000003906,Derrybeg Estate,Newry,54.1849745,-6.3538555,307516,327471,active
700000003907,Derrybeg Estate,Newry,54.1847573,-6.3534512,307543,327447,active
700000003908,Main Avenue,Newry,54.18545,-6.3557177,307393,327521,active
700000003909,Main Avenue,Newry,54.185321,-6.355839,307385,327506,active
700000003910,St Brigid's Church,Newry,54.1846604,-6.3494484,307804,327443,active
700000003911,Jennings Park,Newry,54.1819841,-6.3488899,307848,327146,active
700000003912,Clanrye Avenue,Newry,54.1788011,-6.3471392,307970,326794,active
700000003913,Dorans Hill,Newry,54.17304193,-6.3464959,308030,326155,active
700000003914,Community Centre,Newry,54.17120166,-6.34923391,307856,325946,active
700000003915,Loanda,Newry,54.16776633,-6.35557226,307451,325554,active
700000003916,Martin's Lane,Newry,54.17293998,-6.35282482,307614,326133,active
700000003917,Altnaveigh Park,Newry,54.1756463,-6.3575225,307301,326427,active
700000003918,Loanda Crescent,Newry,54.171957,-6.350984,307737,326026,active
700000003919,Altmore Gardens,Newry,54.173401,-6.352153,307657,326185,active
700000003920,Community Centre,Newry,54.171537,-6.3489021,307874,325983,active
700000003921,Dorans Hill,Newry,54.1729502,-6.3469652,307997,326143,active
700000003922,Buttercrane Shopping Centre,Newry,54.172217,-6.3404159,308427,326072,active
700000003923,Dromalane Chapel,Newry,54.16799459,-6.34273127,308289,325599,active
700000003924,Dromalane,Newry,54.16420343,-6.34145887,308382,325179,active
700000003925,Dromalane,Newry,54.16210524,-6.33981271,308495,324948,active
700000003926,Fathom Line,Newry,54.1606746,-6.33640995,308721,324794,active
700000003927,Buttercrane Shopping Centre,Newry,54.1728826,-6.3410177,308385,326145,active
700000003928,Southern Regional College Newry West Campus,Newry,54.17641664,-6.34558016,308081,326532,active
700000003929,St Josephs School,Newry,54.17839286,-6.34032431,308419,326760,active
700000003930,St Joseph's Primary School,Newry,54.1788594,-6.340823,308383,326810,active
700000003931,St Josephs School,Newry,54.17884237,-6.34099555,308374,326809,active
700000003932,Canal Street,Newry,54.1809786,-6.3397689,308446,327048,active
700000003933,Chequer Hill,Newry,54.1825175,-6.3410915,308355,327217,active
700000003934,St Colman's College,Newry,54.1850552,-6.3438292,308170,327495,active
700000003935,Violet Hill Avenue,Newry,54.186843,-6.3459037,308030,327691,active
700000003936,Larchmont,Newry,54.1898488,-6.3494128,307793,328020,active
700000003937,Drumgullion,Newry,54.1882818,-6.3473016,307935,327849,active
700000003938,St Colman's College,Newry,54.185131,-6.3437075,308178,327504,active
700000003939,Chequer Hill,Newry,54.1825081,-6.3413057,308342,327216,active
700000003940,Canal Street,Newry,54.1811158,-6.3400089,308430,327063,active
700000003941,Toll House Park,Newry,54.1866143,-6.3342333,308792,327683,active
700000003942,Laurel Grove,Newry,54.1902265,-6.3352739,308715,328084,active
700000003943,Springhill Drive,Newry,54.1925953,-6.3391412,308456,328342,active
700000003944,Rathmore Road,Newry,54.1940118,-6.3389714,308464,328499,active
700000003945,Ardmore Road,Newry,54.192483,-6.336112,308654,328334,active
700000003946,Cloghanramer Road,Newry,54.19422648,-6.33614908,308647,328528,active
700000003947,Mourne Country Hotel,Newry,54.1938727,-6.334323,308768,328491,active
700000003948,Ashgrove Park,Newry,54.1915335,-6.3330001,308860,328233,active
700000003949,Newry High School,Newry,54.1885967,-6.3336386,308826,327905,active
700000003950,Sacred Heart Grammar School,Newry,54.1876825,-6.3253872,309367,327816,active
700000003951,Upper Damolly Road,Newry,54.1875858,-6.3236839,309478,327808,active
700000003952,Mourne Country Hotel,Newry,54.1932438,-6.3344608,308760,328421,active
700000003953,Rockfoot,Newry,54.19025368,-6.33517625,308724,328088,active
700000003954,Downshire Road,Newry,54.180823,-6.33406,308819,327039,active
700000003955,St Clares School,Newry,54.17369302,-6.33636222,308690,326243,active
700000003956,Castle Street,Newry,54.172282,-6.33568378,308738,326087,active
700000003957,St Marys Church,Newry,54.1669931,-6.3320411,308987,325503,active
700000003958,Chapel Hill,Newry,54.16342333,-6.32922602,309183,325111,active
700000003959,St Marys Church,Newry,54.1667468,-6.3319471,308994,325476,active
700000003960,Courtney Hill,Newry,54.171488,-6.335515,308748,325998,active
700000003961,Trevor Hill,Newry,54.1780247,-6.3358253,308711,326725,active
700000003962,Downshire Court,Newry,54.182799,-6.332647,308906,327261,active
700000003963,H&P Business Park,Newry,54.2029509,-6.3297991,309039,329508,active
700000003964,Glen Road,Newry,54.2113102,-6.3292513,309053,330440,active
700000003965,Sheepbridge Park & Ride,Newry,54.21765686,-6.32476801,309331,331154,active
700000003966,Belfast Road,Newry,54.2148703,-6.3293924,309034,330836,active
700000003967,143-153 Belfast Road,Newry,54.2301825,-6.3203231,309585,332554,active
700000003968,Derrycraw Road,Newry,54.2400676,-6.3215957,309476,333652,active
700000003970,Four Mile,Newry,54.2510692,-6.3209435,309489,334878,active
700000003972,Rock Meeting Road,Newry,54.2714514,-6.3101398,310139,337163,active
700000003973,170 Dublin Road,Newry,54.27707728,-6.30705099,310328,337795,active
700000003974,Carrick Road,Newry,54.2789155,-6.3061339,310380,338000,active
700000003975,Annaghbane Road,Newry,54.2922013,-6.2995524,310773,339489,active
700000003976,Lake End,Newry,54.29923645,-6.29640267,310962,340278,active
700000003977,Loughbrickland Park & Share,Newry,54.3126953,-6.3008407,310634,341768,active
700000003978,Main Street,Newry,54.3152752,-6.3034414,310458,342051,active
700000003979,Banbridge Road,Newry,54.317712,-6.3025807,310508,342324,active
700000003980,Banbridge Road,Newry,54.3177025,-6.3023192,310525,342323,active
700000003981,Main Street,Newry,54.314936,-6.3029636,310490,342014,active
700000003982,Loughbrickland Park & Share,Newry,54.3127821,-6.300622,310648,341778,active
700000003983,Lake End,Newry,54.29913637,-6.29631463,310968,340267,active
700000003984,Annaghbane Road,Newry,54.2917732,-6.29914,310801,339442,active
700000003985,Carrick Road,Newry,54.2792115,-6.3054615,310423,338034,active
700000003986,170 Dublin Road,Newry,54.2768243,-6.3065761,310357,337767,active
700000003987,Rock Meeting Road,Newry,54.2713466,-6.3097143,310167,337152,active
700000003988,Moneymore Road,Newry,54.2646566,-6.3140549,309902,336401,active
700000003989,Moneymore Road,Newry,54.264702,-6.314507,309873,336405,active
700000003991,Four Mile,Newry,54.25068,-6.320588,309514,334835,active
700000003993,Beech Hill Road,Newry,54.2375002,-6.321897,309463,333366,active
700000003994,143-153 Belfast Road,Newry,54.2305107,-6.3200183,309604,332591,active
700000003995,Sheepbridge Park & Ride,Newry,54.22458743,-6.31790926,309760,331936,active
700000003996,Belfast Road,Newry,54.2147337,-6.3298269,309006,330820,active
700000003997,Glen Road,Newry,54.2114765,-6.328919,309074,330459,active
700000003998,H&P Business Park,Newry,54.2017574,-6.329967,309031,329375,active
700000003999,Cloughreagh Park,Newry,54.1889913,-6.3696872,306472,327894,active
700000004000,Millvale,Newry,54.1922263,-6.3737439,306199,328248,active
700000004001,Riverside,Newry,54.1956628,-6.378993,305848,328623,active
700000004002,Millvale Road,Newry,54.1969346,-6.3814977,305681,328760,active
700000004003,Orange Hall,Newry,54.1989944,-6.3852457,305431,328984,active
700000004004,Main Street,Newry,54.1970852,-6.3905258,305091,328764,active
700000004005,Fountain Street,Newry,54.1962253,-6.393147,304922,328664,active
700000004006,Charlemont Square,Newry,54.1954996,-6.3953542,304780,328580,active
700000004007,Bessbrook Library,Newry,54.1950653,-6.3991741,304532,328526,active
700000004008,Camlough Park,Newry,54.19311939,-6.3970843,304673,328312,active
700000004009,Fearons Terrace,Newry,54.18948,-6.393756,304900,327912,active
700000004010,Fearons Terrace,Newry,54.1894679,-6.3935757,304912,327911,active
700000004011,Camlough Park,Newry,54.192723,-6.396911,304686,328269,active
700000004012,Bessbrook Library,Newry,54.1952224,-6.3987603,304559,328544,active
700000004014,Main Street,Newry,54.1969168,-6.3915089,305028,328743,active
700000004015,Orange Hall,Newry,54.198437,-6.38411,305507,328924,active
700000004016,Millvale Road,Newry,54.197144,-6.3816701,305669,328783,active
700000004017,Riverside,Newry,54.1959712,-6.3793936,305821,328656,active
700000004018,Millvale,Newry,54.192261,-6.3736187,306207,328252,active
700000004019,Cloughreagh Park,Newry,54.1894808,-6.370005,306450,327948,active
700000004020,Maydown Crossroads,Newry,54.2101206,-6.3996916,304460,330201,active
700000004021,Black Gables,Newry,54.2157751,-6.4099035,303780,330815,active
700000004022,Drumnahunshin Road,Newry,54.2168383,-6.4591107,300567,330862,active
700000004023,Priestbush Road,Newry,54.2206652,-6.4768763,299399,331263,active
700000004024,Ballymoyer Road,Newry,54.22275567,-6.48739178,298709,331481,active
700000004025,Whitecross,Newry,54.2222794,-6.484551,298895,331432,active
700000004027,Drumnahunshin Road,Newry,54.2163662,-6.4581913,300629,330811,active
700000004028,Kingsmill Road,Newry,54.216868,-6.4112316,303691,330935,active
700000004029,McClenaghans Hill,Newry,54.2100753,-6.399365,304482,330196,active
700000004030,Maytown Road,Newry,54.2054799,-6.3938667,304852,329693,active
700000004031,Maytown Road,Newry,54.2056382,-6.3938664,304852,329711,active
700000004032,Corkeys Corner,Newry,54.2395861,-6.5024048,297690,333333,active
700000004033,Ballylane Road,Newry,54.2517332,-6.5093263,297210,334676,active
700000004034,Mowhan Bridge,Newry,54.2680323,-6.5124222,296970,336486,active
700000004035,Mourneview Park,Newry,54.258217,-6.5636349,293656,335324,active
700000004036,Markethill,Newry,54.29679433,-6.52197608,296283,339675,active
700000004037,Mowhan Bridge,Newry,54.2680389,-6.5122589,296981,336487,active
700000004038,Ballylane Road,Newry,54.2517204,-6.5092329,297216,334674,active
700000004039,Corkeys Corner,Newry,54.239427,-6.502051,297713,333316,active
700000004040,Quinns Corner,Newry,54.2628209,-6.4797792,299109,335951,active
700000004041,Main Street,Newry,54.2523142,-6.4744396,299482,334789,active
